period,count
2005-07-23 00:00:00,29.875
2005-07-23 00:40:00,29.5
2005-07-23 01:20:00,30.625
2005-07-23 02:00:00,28.375
2005-07-23 02:40:00,26.0
2005-07-23 03:20:00,24.5
2005-07-23 04:00:00,22.625
2005-07-23 04:40:00,21.25
2005-07-23 05:20:00,20.875
2005-07-23 06:00:00,18.875
2005-07-23 06:40:00,18.75
2005-07-23 07:20:00,17.875
2005-07-23 08:00:00,17.25
2005-07-23 08:40:00,16.125
2005-07-23 09:20:00,15.5
2005-07-23 10:00:00,15.0
2005-07-23 10:40:00,15.5
2005-07-23 11:20:00,15.75
2005-07-23 12:00:00,17.125
2005-07-23 12:40:00,18.75
2005-07-23 13:20:00,22.5
2005-07-23 14:00:00,24.25
2005-07-23 14:40:00,27.0
2005-07-23 15:20:00,28.5
2005-07-23 16:00:00,29.375
2005-07-23 16:40:00,30.375
2005-07-23 17:20:00,30.625
2005-07-23 18:00:00,31.125
2005-07-23 18:40:00,31.625
2005-07-23 19:20:00,32.375
2005-07-23 20:00:00,33.375
2005-07-23 20:40:00,32.25
2005-07-23 21:20:00,32.25
2005-07-23 22:00:00,35.625
2005-07-23 22:40:00,35.75
2005-07-23 23:20:00,36.0
2005-07-24 00:00:00,34.75
2005-07-24 00:40:00,34.125
2005-07-24 01:20:00,32.375
2005-07-24 02:00:00,29.75
2005-07-24 02:40:00,27.0
2005-07-24 03:20:00,25.375
2005-07-24 04:00:00,22.25
2005-07-24 04:40:00,20.125
2005-07-24 05:20:00,18.25
2005-07-24 06:00:00,17.875
2005-07-24 06:40:00,17.75
2005-07-24 07:20:00,17.375
2005-07-24 08:00:00,15.75
2005-07-24 08:40:00,16.875
2005-07-24 09:20:00,18.25
2005-07-24 10:00:00,19.625
2005-07-24 10:40:00,26.625
2005-07-24 11:20:00,39.875
2005-07-24 12:00:00,54.5
2005-07-24 12:40:00,68.25
2005-07-24 13:20:00,74.5
2005-07-24 14:00:00,79.0
2005-07-24 14:40:00,83.25
2005-07-24 15:20:00,80.375
2005-07-24 16:00:00,83.875
2005-07-24 16:40:00,84.125
2005-07-24 17:20:00,84.25
2005-07-24 18:00:00,83.125
2005-07-24 18:40:00,81.875
2005-07-24 19:20:00,78.625
2005-07-24 20:00:00,72.25
2005-07-24 20:40:00,62.375
2005-07-24 21:20:00,51.75
2005-07-24 22:00:00,46.125
2005-07-24 22:40:00,41.625
2005-07-24 23:20:00,41.0
2005-07-25 00:00:00,38.875
2005-07-25 00:40:00,37.0
2005-07-25 01:20:00,35.75
2005-07-25 02:00:00,36.625
2005-07-25 02:40:00,29.25
2005-07-25 03:20:00,25.5
2005-07-25 04:00:00,24.5
2005-07-25 04:40:00,20.25
2005-07-25 05:20:00,19.125
2005-07-25 06:00:00,20.25
2005-07-25 06:40:00,19.125
2005-07-25 07:20:00,18.0
2005-07-25 08:00:00,17.375
2005-07-25 08:40:00,17.625
2005-07-25 09:20:00,19.75
2005-07-25 10:00:00,26.375
2005-07-25 10:40:00,37.0
2005-07-25 11:20:00,50.5
2005-07-25 12:00:00,63.75
2005-07-25 12:40:00,71.75
2005-07-25 13:20:00,75.875
2005-07-25 14:00:00,80.125
2005-07-25 14:40:00,80.5
2005-07-25 15:20:00,80.0
2005-07-25 16:00:00,79.375
2005-07-25 16:40:00,82.5
2005-07-25 17:20:00,80.5
2005-07-25 18:00:00,83.0
2005-07-25 18:40:00,79.125
2005-07-25 19:20:00,74.0
2005-07-25 20:00:00,65.75
2005-07-25 20:40:00,57.125
2005-07-25 21:20:00,49.0
2005-07-25 22:00:00,44.125
2005-07-25 22:40:00,43.375
2005-07-25 23:20:00,41.375
2005-07-26 00:00:00,41.875
2005-07-26 00:40:00,39.625
2005-07-26 01:20:00,34.75
2005-07-26 02:00:00,33.25
2005-07-26 02:40:00,29.25
2005-07-26 03:20:00,24.75
2005-07-26 04:00:00,22.875
2005-07-26 04:40:00,21.25
2005-07-26 05:20:00,19.5
2005-07-26 06:00:00,18.625
2005-07-26 06:40:00,19.625
2005-07-26 07:20:00,17.5
2005-07-26 08:00:00,20.375
